#Types Before Cut: 11091
#Types After Cut: 9693
#Search Hits: 0
419	13	20.670	специально
420	27	20.597	слова
421	19	20.494	павел
422	10	20.261	интересные
423	10	20.261	рассказывала
424	27	19.482	ей
425	40	19.405	говорить
426	11	19.058	будто
427	11	19.058	знаете
428	11	19.058	отец
429	11	19.058	пошел
430	12	18.466	делали
431	12	18.466	купить
432	12	18.466	семье
433	7	18.437	бабушкой
434	7	18.437	боже
435	7	18.437	буквы
436	7	18.437	двери
437	7	18.437	детство
438	7	18.437	детьми
439	7	18.437	друзьями
440	7	18.437	ездить
441	7	18.437	ехали
442	7	18.437	живёт
443	7	18.437	забыла
444	7	18.437	задание
445	7	18.437	карл
446	7	18.437	квартиры
447	7	18.437	красивый
448	7	18.437	ненавижу
449	7	18.437	нету
450	7	18.437	ноль
451	7	18.437	одни
452	7	18.437	парень
453	7	18.437	понравилась
454	7	18.437	пошёл
455	7	18.437	пытаюсь
456	7	18.437	ребят
457	7	18.437	секунд
458	7	18.437	скажи
459	7	18.437	сорок
460	7	18.437	супер
461	7	18.437	троих
462	7	18.437	троллейбус
463	7	18.437	человечек
464	7	18.437	читаю
465	7	18.437	чё
466	153	18.356	еще
467	16	18.242	реально
468	16	18.242	уж
469	13	18.186	другую
470	13	18.186	улице
471	14	18.093	надеюсь
472	9	17.827	брали
473	9	17.827	друзей
474	9	17.827	едем
475	9	17.827	жил
476	9	17.827	институте
477	9	17.827	историю
478	9	17.827	маленькая
479	9	17.827	мое
480	9	17.827	нечего
481	9	17.827	смеется
482	9	17.827	твоя
483	19	17.477	хотел
484	17	16.849	разные
485	10	16.773	мной
486	10	16.773	написано
487	78	16.766	больше
488	23	16.636	равно
489	29	16.520	соответственно
490	25	16.497	лучше
491	11	16.296	посмотреть
492	11	16.296	скажем
493	11	16.296	считаю
494	19	16.149	говоря
495	12	16.107	друзья
496	13	16.089	языка
497	6	15.803	distinct
498	6	15.803	onion
499	6	15.803	part
500	6	15.803	автобус
501	6	15.803	автобусе
502	6	15.803	ам
503	6	15.803	антифриз
504	6	15.803	бабуля
505	6	15.803	бабушки
506	6	15.803	бешбармак
507	6	15.803	бутово
508	6	15.803	вау
509	6	15.803	верно
510	6	15.803	волосы
511	6	15.803	восемнадцать
512	6	15.803	выпускной
513	6	15.803	вышла
514	6	15.803	гончар
515	6	15.803	готовился
516	6	15.803	жигули
517	6	15.803	загрузили
518	6	15.803	запомнила
519	6	15.803	играли
520	6	15.803	идёт
521	6	15.803	книги
522	6	15.803	колесо
523	6	15.803	коллектив
524	6	15.803	кормила
525	6	15.803	красиво
526	6	15.803	культура
527	6	15.803	лагере
528	6	15.803	лингвистике
529	6	15.803	литературу
530	6	15.803	лук
531	6	15.803	любил
532	6	15.803	любимый
533	6	15.803	математике
534	6	15.803	мгм
535	6	15.803	мем
536	6	15.803	молодец
537	6	15.803	мужик
538	6	15.803	немец
539	6	15.803	ногой
540	6	15.803	обед
541	6	15.803	орешки
542	6	15.803	погрей
543	6	15.803	подумала
544	6	15.803	покупайте
545	6	15.803	полу
546	6	15.803	польский
547	6	15.803	понравился
548	6	15.803	поступил
549	6	15.803	преподаватели
550	6	15.803	причём
551	6	15.803	пятёрка
552	6	15.803	саш
553	6	15.803	семьдесят
554	6	15.803	слышно
555	6	15.803	снимали
556	6	15.803	снимать
557	6	15.803	спал
558	6	15.803	спрашивают
559	6	15.803	спросить
560	6	15.803	студенты
561	6	15.803	сынок
562	6	15.803	убирай
563	6	15.803	учителей
564	6	15.803	учителем
565	6	15.803	худи
566	6	15.803	чувак
567	6	15.803	шёл
568	6	15.803	щас
569	6	15.803	этаж
570	6	15.803	эх
571	21	15.767	виктор
572	64	15.635	тогда
573	17	15.420	заниматься
574	8	15.416	дверь
575	8	15.416	интересный
576	8	15.416	паре
577	8	15.416	работала
578	8	15.416	родителей
579	355	15.262	но
580	16	15.086	естественно
581	24	15.057	понятно
582	73	14.735	поэтому
583	9	14.522	берут
584	9	14.522	какого
585	9	14.522	машине
586	9	14.522	можете
587	9	14.522	половиной
588	9	14.522	тяжело
589	9	14.522	часа
590	18	14.515	разных
591	18	14.515	сначала
592	13	14.285	завтра
593	13	14.285	минус
594	13	14.285	спокойно
595	50	14.271	него
596	20	14.232	каких
597	10	14.165	пришла
598	22	14.123	дальше
599	11	14.071	рядом
600	99	14.067	чтобы
601	16	13.734	наша
602	16	13.734	совершенно
603	35	13.501	себя
604	26	13.395	плюс
605	15	13.368	метро
606	18	13.355	е
607	18	13.355	каким
608	24	13.255	чуть
609	5	13.170	num
610	5	13.170	арахис
611	5	13.170	бабушку
612	5	13.170	баллов
613	5	13.170	венера
614	5	13.170	вернее
615	5	13.170	видела
616	5	13.170	вкусный
617	5	13.170	вложил
618	5	13.170	вырезать
619	5	13.170	выставках
620	5	13.170	гешу
621	5	13.170	голову
622	5	13.170	горбачёв
623	5	13.170	гости
624	5	13.170	грязь
625	5	13.170	гэкаю
626	5	13.170	двадцати
627	5	13.170	делаем
628	5	13.170	доехали
629	5	13.170	ездила
630	5	13.170	ездит
631	5	13.170	ест
632	5	13.170	жестко
633	5	13.170	жесть
634	5	13.170	живу
635	5	13.170	жила
636	5	13.170	зашли
637	5	13.170	идешь
638	5	13.170	ии
639	5	13.170	ильямихайлович
640	5	13.170	имею
641	5	13.170	инопланетян
642	5	13.170	итак
643	5	13.170	камеру
644	5	13.170	каракатицах
645	5	13.170	картинки
646	5	13.170	кили
647	5	13.170	килограмм
648	5	13.170	классов
649	5	13.170	комнате
650	5	13.170	коридоре
651	5	13.170	красивые
652	5	13.170	крестик
653	5	13.170	крысу
654	5	13.170	лекцию
655	5	13.170	лилии
656	5	13.170	лингвисты
657	5	13.170	лол
658	5	13.170	лука
659	5	13.170	маккартни
660	5	13.170	мальчик
661	5	13.170	маме
662	5	13.170	маму
663	5	13.170	марс
664	5	13.170	математический
665	5	13.170	меровинги
666	5	13.170	мечты
667	5	13.170	миндаль
668	5	13.170	мол
669	5	13.170	нагло
670	5	13.170	най
671	5	13.170	ненавидят
672	5	13.170	нём
673	5	13.170	ого
674	5	13.170	одновременнно
675	5	13.170	ок
676	5	13.170	очки
677	5	13.170	пальто
678	5	13.170	парадигма
679	5	13.170	переехать
680	5	13.170	писать
681	5	13.170	платье
682	5	13.170	подписывайтесь
683	5	13.170	подумал
684	5	13.170	поехала
